date,time,timestamp,position_rad,velocity_rad_s,acceleration_rad_s2
2025-12-14,20:58:54.821:,5120.160645,-2.099854,29.340918,46.010254
2025-12-14,20:58:54.823:,5120.162598,-2.07531,29.55818,57.009254
2025-12-14,20:58:54.834:,5120.165039,-2.049999,29.916328,78.877129
2025-12-14,20:58:54.835:,5120.166992,-2.025455,30.007214,71.536522
2025-12-14,20:58:54.836:,5120.168945,-2.001678,29.898308,47.107861
2025-12-14,20:58:54.837:,5120.171387,-1.977135,29.995615,46.721313
2025-12-14,20:58:54.838:,5120.17334,-1.953358,29.880825,26.72369
2025-12-14,20:58:54.839:,5120.175781,-1.929582,29.791725,13.105983
2025-12-14,20:58:54.840:,5120.177734,-1.906572,29.527895,-14.000617
2025-12-14,20:58:54.841:,5120.179688,-1.883562,29.210514,-40.105858
2025-12-14,20:58:54.842:,5120.182129,-1.860553,28.903677,-59.765076
2025-12-14,20:58:54.853:,5120.184082,-1.840611,27.966045,-133.206558
2025-12-14,20:58:54.854:,5120.186523,-1.818368,27.668652,-133.118271
2025-12-14,20:58:54.855:,5120.188965,-1.79766,27.056719,-161.034088
2025-12-14,20:58:54.856:,5120.190918,-1.776951,26.573761,-171.92926
2025-12-14,20:58:54.857:,5120.193359,-1.756242,26.187393,-172.025146
2025-12-14,20:58:54.858:,5120.195801,-1.7363,25.687311,-182.170853
2025-12-14,20:58:54.859:,5120.197754,-1.714825,25.660767,-148.105667
2025-12-14,20:58:54.860:,5120.200195,-1.694883,25.27235,-153.133621
2025-12-14,20:58:54.863:,5120.202148,-1.674174,25.14187,-134.141296
2025-12-14,20:58:54.865:,5120.20459,-1.654233,24.850893,-133.235306
2025-12-14,20:58:54.875:,5120.207031,-1.635058,24.446072,-142.733017
2025-12-14,20:58:54.876:,5120.208984,-1.615883,24.120178,-143.271057
2025-12-14,20:58:54.877:,5120.211426,-1.596709,23.855392,-138.226807
2025-12-14,20:58:54.878:,5120.213379,-1.579068,23.278826,-161.99176
2025-12-14,20:58:54.879:,5120.215332,-1.562194,22.63699,-186.849091
2025-12-14,20:58:54.880:,5120.218262,-1.545321,22.121733,-195.422821
2025-12-14,20:58:54.881:,5120.220215,-1.529214,21.528864,-209.225754
2025-12-14,20:58:54.882:,5120.222656,-1.513107,21.057991,-209.422821
2025-12-14,20:58:54.884:,5120.224609,-1.499301,20.129055,-250.368042
2025-12-14,20:58:54.896:,5120.226562,-1.484728,19.574465,-249.833527
2025-12-14,20:58:54.897:,5120.229492,-1.469388,19.271545,-226.61467
2025-12-14,20:58:54.898:,5120.231445,-1.455582,18.699898,-232.263428
2025-12-14,20:58:54.899:,5120.233398,-1.442544,18.058826,-242.947235
2025-12-14,20:58:54.900:,5120.23584,-1.429505,17.54459,-240.169495
2025-12-14,20:58:54.901:,5120.238281,-1.416466,17.137346,-228.464218
2025-12-14,20:58:54.901:,5120.240723,-1.404961,16.445427,-244.467255
2025-12-14,20:58:54.902:,5120.242676,-1.393456,15.896779,-244.582108
2025-12-14,20:58:54.904:,5120.244629,-1.381184,15.635344,-218.976929
2025-12-14,20:58:54.916:,5120.24707,-1.370446,15.061456,-226.352997
2025-12-14,20:58:54.918:,5120.249512,-1.359708,14.602345,-222.019562
2025-12-14,20:58:54.919:,5120.251953,-1.350504,13.871293,-242.829956
2025-12-14,20:58:54.920:,5120.253906,-1.340533,13.467845,-230.23793
2025-12-14,20:58:54.921:,5120.255859,-1.332097,12.780346,-245.492096
2025-12-14,20:58:54.922:,5120.258789,-1.32366,12.230347,-245.435074
2025-12-14,20:58:54.922:,5120.260742,-1.31599,11.608791,-251.794571
2025-12-14,20:58:54.923:,5120.262695,-1.309087,10.929829,-262.030273
2025-12-14,20:58:54.925:,5120.265137,-1.302951,10.204125,-274.390228
2025-12-14,20:58:54.927:,5120.26709,-1.296815,9.622911,-271.359985
2025-12-14,20:58:54.938:,5120.269531,-1.290679,9.189874,-256.562714
2025-12-14,20:58:54.939:,5120.271973,-1.28531,8.657596,-253.793549
2025-12-14,20:58:54.940:,5120.273926,-1.279174,8.417621,-224.9104
2025-12-14,20:58:54.941:,5120.275879,-1.274572,7.853776,-231.374054
2025-12-14,20:58:54.943:,5120.27832,-1.270737,7.215236,-243.307068
2025-12-14,20:58:54.943:,5120.280762,-1.266902,6.704829,-241.194412
2025-12-14,20:58:54.943:,5120.282715,-1.263067,6.296929,-230.172684
2025-12-14,20:58:54.944:,5120.284668,-1.259999,5.783656,-230.948303
2025-12-14,20:58:54.956:,5120.287109,-1.257698,5.186509,-239.218018
2025-12-14,20:58:54.957:,5120.289062,-1.255397,4.708791,-234.941895
2025-12-14,20:58:54.958:,5120.291504,-1.253863,4.136551,-239.646423
2025-12-14,20:58:54.959:,5120.293945,-1.252329,3.682297,-233.144775
2025-12-14,20:58:54.960:,5120.295898,-1.251562,3.132111,-236.62384
2025-12-14,20:58:54.961:,5120.297852,-1.250795,2.691962,-229.385498
2025-12-14,20:58:54.962:,5120.299805,-1.250795,2.15357,-232.542313
2025-12-14,20:58:54.963:,5120.302734,-1.250795,1.722856,-225.386444
2025-12-14,20:58:54.965:,5120.304688,-1.250795,1.378285,-211.77684
2025-12-14,20:58:54.975:,5120.306641,-1.250795,1.102628,-194.379105
2025-12-14,20:58:54.976:,5120.309082,-1.251562,0.695063,-192.774918
2025-12-14,20:58:54.977:,5120.311523,-1.251562,0.55605,-166.897781
2025-12-14,20:58:54.978:,5120.313477,-1.253096,0.071614,-177.718628
2025-12-14,20:58:54.979:,5120.31543,-1.25463,-0.315935,-177.535233
2025-12-14,20:58:54.980:,5120.317871,-1.256164,-0.618467,-169.076126
2025-12-14,20:58:54.981:,5120.319824,-1.258465,-1.043106,-173.209
2025-12-14,20:58:54.982:,5120.322754,-1.260766,-1.383553,-169.032288
2025-12-14,20:58:54.984:,5120.324707,-1.263834,-1.839261,-176.023346
2025-12-14,20:58:54.995:,5120.32666,-1.266902,-2.202846,-173.325119
2025-12-14,20:58:54.996:,5120.329102,-1.270737,-2.676573,-181.013855
2025-12-14,20:58:54.997:,5120.331055,-1.275339,-3.238904,-195.109039
2025-12-14,20:58:54.998:,5120.333496,-1.280708,-3.872283,-212.765472
2025-12-14,20:58:54.999:,5120.335938,-1.286844,-4.560046,-231.674698
2025-12-14,20:58:55.000:,5120.337891,-1.293747,-5.279186,-249.065079
2025-12-14,20:58:55.001:,5120.340332,-1.301417,-6.052759,-268.44458
2025-12-14,20:58:55.002:,5120.342285,-1.309087,-6.672435,-270.207672
2025-12-14,20:58:55.005:,5120.344727,-1.317524,-7.351199,-276.90567
2025-12-14,20:58:55.007:,5120.347168,-1.326728,-8.07527,-286.260376
2025-12-14,20:58:55.009:,5120.349121,-1.336699,-8.838449,-297.271179
2025-12-14,20:58:55.012:,5120.351074,-1.346669,-9.446866,-292.188477
2025-12-14,20:58:55.022:,5120.354004,-1.358174,-10.299154,-309.915955
2025-12-14,20:58:55.024:,5120.355957,-1.368912,-10.745575,-287.006775
2025-12-14,20:58:55.025:,5120.358398,-1.37965,-11.101615,-260.755035
2025-12-14,20:58:55.026:,5120.360352,-1.391155,-11.564213,-249.058594
2025-12-14,20:58:55.027:,5120.362793,-1.40266,-11.935465,-231.727371
2025-12-14,20:58:55.028:,5120.365234,-1.414932,-12.410154,-226.893875
2025-12-14,20:58:55.029:,5120.367676,-1.427204,-12.789906,-214.724655
2025-12-14,20:58:55.030:,5120.369629,-1.440243,-13.273899,-214.123871
2025-12-14,20:58:55.032:,5120.371582,-1.453281,-13.661094,-205.174408
2025-12-14,20:58:55.043:,5120.374023,-1.467087,-14.151197,-207.037018
2025-12-14,20:58:55.045:,5120.376465,-1.480893,-14.543282,-199.947708
2025-12-14,20:58:55.046:,5120.378906,-1.495466,-15.032992,-202.783783
2025-12-14,20:58:55.047:,5120.380859,-1.510039,-15.429224,-196.923325
2025-12-14,20:58:55.048:,5120.383301,-1.525379,-15.920607,-200.510468
2025-12-14,20:58:55.049:,5120.385742,-1.540719,-16.323124,-195.701431
2025-12-14,20:58:55.050:,5120.388184,-1.556058,-16.635727,-183.898529
2025-12-14,20:58:55.051:,5120.390137,-1.572932,-17.243532,-200.271881
2025-12-14,20:58:55.053:,5120.392578,-1.590573,-17.908638,-218.381561
2025-12-14,20:58:55.055:,5120.394531,-1.607447,-18.260141,-205.431061
2025-12-14,20:58:55.057:,5120.397461,-1.625854,-18.906425,-220.937149
2025-12-14,20:58:55.068:,5120.399414,-1.644262,-19.415937,-221.287491
2025-12-14,20:58:55.069:,5120.401855,-1.663437,-20.004284,-228.481384
2025-12-14,20:58:55.070:,5120.403809,-1.682611,-20.478876,-224.324921
2025-12-14,20:58:55.071:,5120.405762,-1.701019,-20.677652,-196.850693
2025-12-14,20:58:55.072:,5120.408691,-1.720194,-21.023455,-187.787506
2025-12-14,20:58:55.073:,5120.410645,-1.739368,-21.296173,-174.110779
2025-12-14,20:58:55.074:,5120.413086,-1.758543,-21.510431,-158.033875
2025-12-14,20:58:55.075:,5120.415039,-1.778485,-21.858742,-156.887131
2025-12-14,20:58:55.077:,5120.417969,-1.79766,-21.960485,-134.411163
